"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"GBR","United Kingdom","IND-ECO-VA","Share of value added by the transport sector","2005","2005",4.0937871040353,,
"GBR","United Kingdom","IND-ECO-VA","Share of value added by the transport sector","2006","2006",4.0155236955053,,
"GBR","United Kingdom","IND-ECO-VA","Share of value added by the transport sector","2007","2007",3.921484473076,,
"GBR","United Kingdom","IND-ECO-VA","Share of value added by the transport sector","2008","2008",4.002349404875,,
"GBR","United Kingdom","IND-ECO-VA","Share of value added by the transport sector","2009","2009",3.8499932322685,,
"GBR","United Kingdom","IND-ECO-VA","Share of value added by the transport sector","2010","2010",4.0128179975149,,
"GBR","United Kingdom","IND-ECO-VA","Share of value added by the transport sector","2011","2011",4.0632573385138,,
"GBR","United Kingdom","IND-ECO-VA","Share of value added by the transport sector","2012","2012",3.9638785122625,,
"GBR","United Kingdom","IND-ECO-VA","Share of value added by the transport sector","2013","2013",3.9969056214544,,
"GBR","United Kingdom","IND-ECO-VA","Share of value added by the transport sector","2014","2014",3.9303936306242,,
"GBR","United Kingdom","IND-ECO-VA","Share of value added by the transport sector","2015","2015",3.9416708197238,,
"GBR","United Kingdom","IND-ECO-VA","Share of value added by the transport sector","2016","2016",3.9142062544601,,
"GBR","United Kingdom","IND-ECO-VA","Share of value added by the transport sector","2017","2017",3.9331586648505,,
"GBR","United Kingdom","IND-ECO-VA","Share of value added by the transport sector","2018","2018",3.915582712478,,
"GBR","United Kingdom","IND-ECO-VA","Share of value added by the transport sector","2019","2019",4.0276838268196,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2000","2000",11.962095506907,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2001","2001",11.664265494798,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2002","2002",11.274309995561,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2003","2003",11.151339022671,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2004","2004",11.140989286983,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2005","2005",11.162655256141,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2006","2006",10.938850324042,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2007","2007",10.825945851,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2008","2008",10.413468501383,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2009","2009",9.1619240295615,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2010","2010",9.6388973854577,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2011","2011",10.383070261441,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2012","2012",10.584117657422,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2013","2013",10.588418349208,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2014","2014",10.428669155767,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2015","2015",9.7441697826806,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2016","2016",9.4281157734543,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2017","2017",9.5910086864847,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2018","2018",9.7644135905811,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2019","2019",9.4797428943198,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2020","2020",8.3734461567671,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2000","2000",40.528623807867,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2001","2001",42.45774757161,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2002","2002",44.578480499634,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2003","2003",42.541539054865,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2004","2004",40.520520542918,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2005","2005",37.617192243433,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2006","2006",34.567899984918,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2007","2007",33.493734716151,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2008","2008",28.311345049711,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2009","2009",30.205004916253,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2010","2010",29.932373840405,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2011","2011",28.180911890566,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2012","2012",29.353737272858,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2013","2013",30.077763899165,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2014","2014",31.211320801807,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2015","2015",34.845511073225,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2016","2016",35.477140074058,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2017","2017",34.69280687486,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2018","2018",33.704402959751,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2019","2019",32.919798270676,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2020","2020",40.656193590167,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2000","2000",48.513458308747,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2001","2001",47.526052819415,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2002","2002",45.988069372644,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2003","2003",47.778453612788,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2004","2004",49.736640726039,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2005","2005",52.935825339067,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2006","2006",55.8291014251,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2007","2007",56.967781597322,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2008","2008",61.556410591742,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2009","2009",58.582414022404,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2010","2010",59.237562879643,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2011","2011",60.834728744167,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2012","2012",59.762899318078,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2013","2013",58.668342352533,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2014","2014",57.19908322137,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2015","2015",52.889728351098,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2016","2016",51.99015775279,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2017","2017",52.742719017358,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2018","2018",53.271189798926,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2019","2019",53.177538389633,,
"USA","United States","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2020","2020",52.18254773496,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2000","2000",10.957791798425,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2001","2001",10.016199608975,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2002","2002",9.4334501277219,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2003","2003",9.680007332347,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2004","2004",9.7428387310424,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2005","2005",9.4469824174996,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2006","2006",9.6029985899825,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2007","2007",9.5383864146157,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2008","2008",10.132342688801,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2009","2009",11.212467390748,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2010","2010",10.829959303692,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2011","2011",10.984451929832,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2012","2012",10.883275339574,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2013","2013",11.253979184359,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2014","2014",11.589595976823,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2015","2015",12.264760575677,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2016","2016",12.53278814666,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2017","2017",12.564474107782,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2018","2018",13.024407241324,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2019","2019",13.902663339691,,
"USA","United States","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2020","2020",7.1613469013963,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2000","2000",3.5087083155053,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2001","2001",3.4452878185118,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2002","2002",3.2704365926051,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2003","2003",3.2863229701394,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2004","2004",3.3440235750928,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2005","2005",3.308763109286,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2006","2006",3.39818183179,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2007","2007",3.2555860240324,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2008","2008",3.2684246335424,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2009","2009",3.1282330810722,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2010","2010",3.2101595892405,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2011","2011",3.1969726340443,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2012","2012",3.1600984649116,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2013","2013",3.1420034832128,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2014","2014",3.2022201677612,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2015","2015",3.3477057559025,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2016","2016",3.3379934572116,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2017","2017",3.3490043168755,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2018","2018",3.3766505547356,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2019","2019",3.3961507383353,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2020","2020",3.0627308649429,,
"USA","United States","IND-ECO-VA","Share of value added by the transport sector","2021","2021",3.1965403981008,,
"HRV","Croatia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2000","2000",51.641353798792,,
"HRV","Croatia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2001","2001",50.020717112335,,
"HRV","Croatia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2002","2002",51.443473831067,,
"HRV","Croatia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2003","2003",51.419043761479,,
"HRV","Croatia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2004","2004",54.004203226994,,
"HRV","Croatia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2005","2005",53.071050749139,,
"HRV","Croatia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2006","2006",51.655073037662,,
"HRV","Croatia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2007","2007",52.233372334375,,
"HRV","Croatia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2008","2008",53.956549559706,,
"HRV","Croatia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2009","2009",53.180764992521,,
"HRV","Croatia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2010","2010",52.831755637076,,
"HRV","Croatia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2011","2011",53.233720545974,,
"HRV","Croatia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2012","2012",52.993226414074,,
"HRV","Croatia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2013","2013",54.183487044803,,
"HRV","Croatia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2014","2014",51.934094963634,,
"HRV","Croatia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2015","2015",51.316721163604,,
"HRV","Croatia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2016","2016",48.088951584419,,
"HRV","Croatia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2017","2017",48.967738891698,,
"HRV","Croatia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2018","2018",49.310088598443,,
"HRV","Croatia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2019","2019",50.684072387692,,
"HRV","Croatia","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2020","2020",59.956440072992,"P","Provisional value"
"MNE","""Montenegro, Republic of""","IND-ECO-EMPL","Share of employment in the transport sector","2011","2011",6.9839627521987,,
"MNE","""Montenegro, Republic of""","IND-ECO-EMPL","Share of employment in the transport sector","2012","2012",5.9565875820293,,
"MNE","""Montenegro, Republic of""","IND-ECO-EMPL","Share of employment in the transport sector","2013","2013",5.6528264132066,,
"MNE","""Montenegro, Republic of""","IND-ECO-EMPL","Share of employment in the transport sector","2014","2014",5.7223264540338,,
"MNE","""Montenegro, Republic of""","IND-ECO-EMPL","Share of employment in the transport sector","2015","2015",6.1290322580645,,
"MNE","""Montenegro, Republic of""","IND-ECO-EMPL","Share of employment in the transport sector","2016","2016",5.2439580483356,,
"MNE","""Montenegro, Republic of""","IND-ECO-EMPL","Share of employment in the transport sector","2017","2017",5.3595355069227,,
"MNE","""Montenegro, Republic of""","IND-ECO-EMPL","Share of employment in the transport sector","2018","2018",5.4521852012116,,
"MNE","""Montenegro, Republic of""","IND-ECO-EMPL","Share of employment in the transport sector","2019","2019",5.5625790139064,,
"MNE","""Montenegro, Republic of""","IND-ECO-EMPL","Share of employment in the transport sector","2020","2020",5.8602906704173,,
"BIH","Bosnia-Herzegovina","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2000","2000",24.491259524877,,
"BIH","Bosnia-Herzegovina","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2001","2001",25.897566785775,,
"BIH","Bosnia-Herzegovina","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2002","2002",25.201664260847,,
"BIH","Bosnia-Herzegovina","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2003","2003",24.22619047619,,
"BIH","Bosnia-Herzegovina","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2004","2004",27.682832948422,,
"BIH","Bosnia-Herzegovina","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2005","2005",25.667351129363,,
"BIH","Bosnia-Herzegovina","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2006","2006",27.060301507538,,
"BIH","Bosnia-Herzegovina","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2007","2007",27.982558139535,,
"BIH","Bosnia-Herzegovina","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2008","2008",28.380228136882,,
"BIH","Bosnia-Herzegovina","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2009","2009",29.237658366099,,
"BIH","Bosnia-Herzegovina","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2010","2010",27.897255099471,,
"BIH","Bosnia-Herzegovina","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2011","2011",27.87326470866,,
"BIH","Bosnia-Herzegovina","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2012","2012",28.478353241112,,
"BIH","Bosnia-Herzegovina","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2013","2013",29.976292081555,,
"BIH","Bosnia-Herzegovina","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2014","2014",28.642429820525,,
"BIH","Bosnia-Herzegovina","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2015","2015",29.863221884498,,
"BIH","Bosnia-Herzegovina","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2016","2016",31.469593766845,,
"BIH","Bosnia-Herzegovina","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2017","2017",29.49366501137,,
"BIH","Bosnia-Herzegovina","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2018","2018",28.411426653803,,
"BIH","Bosnia-Herzegovina","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2019","2019",27.968432380725,,
"BIH","Bosnia-Herzegovina","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2020","2020",18.107224381516,,
"HRV","Croatia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2000","2000",12.893320828158,,
"HRV","Croatia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2001","2001",11.754761437544,,
"HRV","Croatia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2002","2002",10.899203363716,,
"HRV","Croatia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2003","2003",10.472980040398,,
"HRV","Croatia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2004","2004",11.311750728251,,
"HRV","Croatia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2005","2005",12.39147515669,,
"HRV","Croatia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2006","2006",12.609937354908,,
"HRV","Croatia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2007","2007",12.076539593548,,
"HRV","Croatia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2008","2008",10.713561416946,,
"HRV","Croatia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2009","2009",10.463693457698,,
"HRV","Croatia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2010","2010",10.035053295137,,
"HRV","Croatia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2011","2011",10.054753336597,,
"HRV","Croatia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2012","2012",10.05424433152,,
"HRV","Croatia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2013","2013",9.83315415729,,
"HRV","Croatia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2014","2014",9.7174454700137,,
"HRV","Croatia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2015","2015",9.0816225805038,,
"HRV","Croatia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2016","2016",9.0375671038185,,
"HRV","Croatia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2017","2017",9.1175969516269,,
"HRV","Croatia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2018","2018",9.6555273506372,,
"HRV","Croatia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2019","2019",9.3467748056426,,
"HRV","Croatia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2020","2020",7.5184512237515,"P","Provisional value"
"ALB","Albania","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2000","2000",4.0479570335242,,
"ALB","Albania","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2001","2001",3.7993351802596,,
"ALB","Albania","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2002","2002",3.9207761305157,,
"ALB","Albania","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2003","2003",4.1322001141185,,
"ALB","Albania","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2004","2004",4.1112016430325,,
"ALB","Albania","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2005","2005",3.9861352100432,,
"ALB","Albania","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2006","2006",4.0798852036668,,
"ALB","Albania","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2007","2007",4.5875066528768,,
"ALB","Albania","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2008","2008",4.6037854870724,,
"ALB","Albania","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2009","2009",4.293985241861,,
"ALB","Albania","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2010","2010",4.3596208225729,,
"ALB","Albania","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2011","2011",4.8240542251356,,
"ALB","Albania","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2012","2012",5.5710711490384,,
"ALB","Albania","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2013","2013",5.210683122001,,
"ALB","Albania","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2014","2014",5.1169220953047,,
"ALB","Albania","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2015","2015",5.0329203817775,,
"ALB","Albania","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2016","2016",5.0489787674313,,
"ALB","Albania","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2017","2017",5.0678585999132,,
"ALB","Albania","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2018","2018",5.2695596136589,,
"ALB","Albania","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2019","2019",5.3453975348701,,
"ALB","Albania","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2020","2020",5.750325382137,,
"HRV","Croatia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2000","2000",20.238708516171,,
"HRV","Croatia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2001","2001",20.174864438026,,
"HRV","Croatia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2002","2002",15.62320904465,,
"HRV","Croatia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2003","2003",15.251876799814,,
"HRV","Croatia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2004","2004",14.161194723691,,
"HRV","Croatia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2005","2005",12.11352628232,,
"HRV","Croatia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2006","2006",13.951344039472,,
"HRV","Croatia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2007","2007",17.21250013584,,
"HRV","Croatia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2008","2008",20.541447027636,,
"HRV","Croatia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2009","2009",22.222408440141,,
"HRV","Croatia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2010","2010",22.856555710532,,
"HRV","Croatia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2011","2011",22.875942758901,,
"HRV","Croatia","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2012","2012",23.332487847879,,
